Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Why Run Databases in the Cloud?","Introducing Azure SQL Database","","","","10.1007/978-1-4842-5276-5_1","Peter De Tender","2019","http://link.springer.com/video/segment/10.1007/978-1-4842-5276-5_1","Video/Segment"
